comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,year,cat_2016_score
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1966,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1966,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1967,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1967,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1967,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1967,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1967,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1967,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1968,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1968,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1968,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1968,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1968,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1968,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1969,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1969,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1969,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1969,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1969,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1969,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1970,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1970,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1970,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1970,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1970,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1970,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1971,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1971,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1971,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1971,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1971,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1971,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1972,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1972,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1972,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1972,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1972,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1972,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1973,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1973,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1973,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1973,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1973,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1973,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1974,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1974,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1974,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1974,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1974,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1974,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1975,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1975,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1975,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1975,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1975,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1975,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1976,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1976,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1976,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1976,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1976,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1976,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1977,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1977,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1977,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1977,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1977,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1977,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1978,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1978,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1978,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1978,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1978,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1978,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1979,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1979,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1979,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1979,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1979,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1979,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1980,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1980,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1980,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1980,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1980,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1980,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1981,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1981,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1981,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1981,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1981,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1981,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1982,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1982,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1982,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1982,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1982,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1982,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1983,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1983,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1983,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1983,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1983,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1983,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1984,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1984,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1984,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1984,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1984,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1984,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1985,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1985,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1985,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1985,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1985,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1985,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1986,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1986,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1986,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1986,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1986,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1986,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1987,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1987,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1987,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1987,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1987,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1987,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1988,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1988,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1988,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1988,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1988,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1988,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1989,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1989,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1989,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1989,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1989,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1989,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1990,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1990,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1990,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1990,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1990,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1990,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1991,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1991,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1991,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1991,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1991,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1991,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1992,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1992,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1992,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1992,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1992,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1992,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1993,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1993,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1993,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1993,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1993,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1993,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1994,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1994,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1994,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1994,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1994,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1994,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1995,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1995,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1995,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1995,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1995,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1995,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1996,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1996,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1996,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1996,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1996,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1996,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1997,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1997,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1997,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1997,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1997,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1997,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1998,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1998,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1998,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1998,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1998,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1998,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,1999,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,1999,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,1999,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,1999,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,1999,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,1999,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,2e3,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,2e3,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,2e3,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,2e3,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,2e3,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,2e3,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,2001,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,2001,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,2001,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,2001,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,2001,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,2001,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,2002,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,2002,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,2002,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,2002,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,2002,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,2002,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,2003,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,2003,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,2003,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,2003,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,2003,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,2003,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,2004,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,2004,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,2004,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,2004,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,2004,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,2004,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,2005,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,2005,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,2005,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,2005,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,2005,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,2005,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,2006,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,2006,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,2006,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,2006,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,2006,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,2006,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Lower Risk/least concern,0,2007,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Lower Risk/least concern,0,2007,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Lower Risk/least concern,0,2007,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Lower Risk/least concern,0,2007,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Lower Risk/least concern,0,2007,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Lower Risk/least concern,0,2007,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Least Concern,0,2008,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Least Concern,0,2008,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Least Concern,0,2008,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Least Concern,0,2008,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Least Concern,0,2008,0
Bearded seal,Erignathus barbatus,FALSE,7,8010,NA,LC,LC,Least Concern,0,2008,0
Bearded seal,Erignathus barbatus,FALSE,1,8010,NA,LC,LC,Least Concern,0,2009,0
Bearded seal,Erignathus barbatus,FALSE,8,8010,NA,LC,LC,Least Concern,0,2009,0
Bearded seal,Erignathus barbatus,FALSE,9,8010,NA,LC,LC,Least Concern,0,2009,0
Bearded seal,Erignathus barbatus,FALSE,5,8010,NA,LC,LC,Least Concern,0,2009,0
Bearded seal,Erignathus barbatus,FALSE,6,8010,NA,LC,LC,Least Concern,0,2009,0
